package_number,package_id,profile,group_name,video_position,video_count,package_transcript_chars,video_transcript_chars,split_reason,video_id,actual_title,clean_title,channel,transcript_status,evidence_grade,upload_file
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",1,25,170864,5762,parent_group,iUY-JJUueqI,WHICH BODY TYPE ARE YOU? How to Train & Eat for YOUR body type?,"Ectomorph, Mesomorph and Endomorph: Why Classic Body Types Are a Weak Basis for Diet and Training",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",2,25,170864,14020,parent_group,AzV3EA-1-yM,20 Min Full Body Workout Routine for Beginners (Follow Along) | No Gym,"20-Minute Beginner Full-Body Home Workout: Warm-Up, Strength, Dumbbells and Core",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",3,25,170864,5235,parent_group,BPHMxr51VQE,WEIGHT LOSS MISTAKES - How to Lose Weight Fast?,"5 Common Weight-Loss Mistakes: Scale Obsession, Cardio-Only Training, Underestimating Calories, Extreme Changes and Star",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",4,25,170864,3323,parent_group,BbWmzx8JpAY,5 Mistakes that you might be doing in Gym | Workout Tips,"5 Gym Mistakes: Skipping Warm-Up, Never Progressing, Wasting Rest Time, Ignoring Legs and Poor Hydration",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",5,25,170864,9011,parent_group,PPBZcXyhH_M,COMPLETE BEGINNERS GUIDE TO GYM - 15 Gym Tips for Beginners,"15 Beginner Gym Tips: Warm-Up, Compounds, Form, Cardio, Nutrition, Recovery and Consistency",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",6,25,170864,3738,parent_group,TIEZQWSMfUM,#1 Fat Burning Tip - 10 Day Challenge,Fasted Morning Cardio for 15–20 Minutes: A 10-Day Fat-Loss Challenge and Its Claims,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",7,25,170864,8808,parent_group,Y2L2kBthqNE,"Stop Walking 10,000 Steps/Day (do this for 10 minutes instead)","10-Minute 40/30 Interval Cardio: 40 Seconds Hard, 30 Seconds Easy, 2–4 Times Weekly",Get Fit with Payas,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",8,25,170864,232,parent_group,_d1VU6A5Cd4,ABS WORKOUT - Workout at Home | Episode 8 - LOWER ABS | 5 min workout,5-Minute Lower-Ab Home Workout,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",9,25,170864,16045,parent_group,cO8cccJkQ1c,20 Min Full Body Workout For Beginners (Follow Along) | Men & Women,"20-Minute Beginner Full-Body Home Workout: Dynamic Warm-Up, Strength, Dumbbells and Core",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",10,25,170864,20365,parent_group,dAqQqmaI9vY,30 Min Daily Yoga Routine for Beginners (Follow Along),"30-Minute Beginner Yoga Routine: Joint Warm-Up, Surya Namaskar, Asanas and Pranayama",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",11,25,170864,7203,parent_group,iOgbAm4hbDo,Cheapest Post Workout Food for Fat Loss & Muscle Gain,"Budget Post-Workout Protein: Egg Whites, Serving Ideas and Safer Timing/Storage Context",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",12,25,170864,281,parent_group,qiwb7zGy-34,5 Min Warm up exercises before workout | Why warm up?,5-Minute Warm-Up Before a Workout,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",13,25,170864,14632,parent_group,s6r_9Pznkco,"Drink This Every Morning - Skin, Hair और Gut की सभी समस्याएं जड़ से खत्म","Sea Buckthorn: Nutrients, Skin/Hair Claims, Digestive and Cardiometabolic Claims, Doses and Safety Caveats",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",14,25,170864,947,parent_group,tamUJ23i33k,NO GYM | FULL BODY WORKOUT,No-Gym Full-Body Follow-Along Workout: 30-Second Exercise Intervals with 10-Second Rest,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",15,25,170864,4093,parent_group,70zlJUqOwnQ,5 ancient methods that fixed my broken body fast,"5 Ancient Movement and Recovery Methods for Mobility, Strength and Injury Resilience",Liam Zollo,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",16,25,170864,5041,parent_group,9BQ40Q8l7ek,Lose Love Handles in FOREVER (Men & Women) | FASTEST WAY,"Love Handles: Calorie Deficit, 5 Core Exercises and Sleep—Without the Spot-Reduction Myth",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",17,25,170864,10757,parent_group,9sYLPCmOyQI,Increase Height in 4 Steps (Effective Ayurvedic Routine),"Height Growth Routine: Nutrition, Sleep, Exercise, Posture and Ayurvedic Claims",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",18,25,170864,8484,parent_group,GYHM2df0DGQ,Stop Knee Pain NOW! 2 Exercises To Strengthen Your Knees,"2 Knee-Strengthening Exercises: Isometric Lunge Holds and Wall Sits, Plus Extension and Recovery Tips",Health Reveal ,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",19,25,170864,5233,parent_group,e9iTLyPLb8U,INCREASE HEIGHT - How to Increase Height Naturally,"Height Growth Claims Reviewed: Nutrition and Sleep Matter During Growth, but Adults Cannot Stretch Bones Taller",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",20,25,170864,140,parent_group,-Re6Mk--uxw,TRICEP WORKOUT - Workout at Home | Episode 2 - TRICEPS | Without Equipment,No-Equipment Triceps Workout at Home,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",21,25,170864,10362,parent_group,1FU6KwaSw0E,How to Fix Your Body Posture (No More Slouching!),"Posture Guide: Rounded Shoulders, Pelvic Tilt, Forward Head, Desk Setup and Sleep Position",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",22,25,170864,10167,parent_group,UnjiirIHTYU,How to Improve Leg Circulation | Only 3 Exercises You Need to Know,"3 Seated Exercises for Leg Circulation: Marching, Leg Extension/Ankle Flexion and Calf Pumps",Dr Pote's Vascular Clinic,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",23,25,170864,6417,parent_group,_mUsMQL8DuA,Build Your Calves with these 3 Secret Home Exercises,"3 Home Calf Exercises: Donkey Calf Raises, Single-Leg Isometric Calf Holds and Tibialis Raises",FitBurn Studio,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",24,25,170864,224,parent_group,pYHakKTMa0s,ABS WORKOUT - Workout at Home | Episode 9 - OBLIQUES | 5 min workout,5-Minute Oblique Home Workout,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
4,vh_full_intelligence_20260906_155940_e808fe,FULL_INTELLIGENCE,"Home Fitness, Strength, Mobility and Body Composition",25,25,170864,344,parent_group,tbT8N23qczw,ABS WORKOUT - Workout at Home | Episode 7 - UPPER ABS | 5 min workout,5-Minute Upper-Abs Home Workout,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155940_e808fe\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",1,22,181530,2844,parent_group,5vCeJpPnBnM,21 Amazing Hacks That Make Healthy Lifestyle Easier (THAT ACTUALLY WORK!),"21 Practical Hacks to Make Healthy Eating, Exercise and Daily Routines Easier",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",2,22,181530,3544,parent_group,A-VJ4_6Y9Cc,7 Healthy New Year 2024 Resolution Ideas for the LAZIEST,"7 Small, Specific Health Resolutions for Easier Long-Term Adherence",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",3,22,181530,8242,parent_group,ANvmzG8YFtA,5 Healthy Habits of a Genius,5 Practical Habits for Smarter Health and Fitness Decisions,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",4,22,181530,9609,parent_group,BtPEpEeAPI8,Why You're Always Tired - The REAL Reasons,5 Common Reasons You May Feel Tired — and Practical Ways to Improve Energy,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",5,22,181530,13479,parent_group,MCD5xGPsnHg,Indian Lifestyle vs American Lifestyle - Which is Better? (Harsh Reality),"Ancient Indian vs Modern American Lifestyle: Clothes, Food, Eating Style, Sustainability, Living, Innovation and Health ",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",6,22,181530,8764,parent_group,P1Gd0JJoRO4,5 Genius Habits that are Easy and Effective (#2 will surprise you),5 Easy Habits for More Efficient Health and Fitness Progress,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",7,22,181530,13376,parent_group,1Zgnl189KcM,Soak and Eat These 4 Things Every Morning 🔥,"Soak Almonds, Walnuts, Figs and Raisins Overnight: Morning Routine and Claimed Benefits",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",8,22,181530,1249,parent_group,KAZqPIvQT2c,You Deserve It  -  Fitness Motivation,You Deserve It: Short Fitness Motivation to Start Training and Eating Better,Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",9,22,181530,7677,parent_group,Lg1wRs5Wb90,How to Achieve your Goal? (Stop Procrastination) by Bhagavad Gita ft. @beerbiceps,"3 Bhagavad Gita Ideas for Procrastination: Clarify Your Why, Shape Your Environment and Focus on Action",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",10,22,181530,10561,parent_group,dkeHhKP7vR0,I Built the 'Perfect' Morning Routine Inspired by Indian Celebs,"A Celebrity-Inspired Morning Routine: Early Sleep, No Social Media, Water, Ghee, Yoga, Cold Shower and Oats",Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",11,22,181530,1638,parent_group,ggNxHVqNwGw,PROVE THEM WRONG -Motivational Video 🔥,"Prove Them Wrong: Short Motivation on Confidence, Hard Work and Taking Action",Fit Tuber,TRANSCRIPT_AVAILABLE,B,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",12,22,181530,5401,parent_group,j_sTk4JdQpY,How to Stop Overthinking? By Bhagavad Gita,"Bhagavad Gita Approach to Overthinking: Focus on What You Control, Detach from Outcomes and Train Attention",Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",13,22,181530,9785,parent_group,nVqguQH45gw,How to Wake up Early Morning Daily? (and Not be Miserable),How to Wake Up Early Every Morning Without Being Miserable,Fit Tuber,PARTIAL_TRANSCRIPT,D,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
5,vh_full_intelligence_20260906_155942_5d560b,FULL_INTELLIGENCE,"Mind Wellness, Lifestyle Habits, Sleep and Yoga",14,22,181530,7313,parent_group,qBGy1ibJrRc,4 Habits that can Ruin your Night (& The Next day),4 Night Habits That Can Disrupt Sleep and the Next Day — With Better Alternatives,Fit Tuber,TRANSCRIPT_AVAILABLE,A,D:\YT GUi\downloads\data\chatgpt\exchange\outgoing\group_similar\batches\vh_batch_set_20260906_155925_b5700b\packages\vh_full_intelligence_20260906_155942_5d560b\CHATGPT_PACKAGE.json
